anio;mes;mes-año;provincia;rubro_A12;operaciones
2021;2;feb-21;SANTA CRUZ;Turismo; 750 
2021;2;feb-21;SANTA FE;Alimentos, bebidas y productos de higiene personal y limpieza; 40.190 
2021;2;feb-21;SANTA FE;Anteojos; 10.281 
2021;2;feb-21;SANTA FE;Artefactos de iluminación; 2.647 
2021;2;feb-21;SANTA FE;Artículos de Librería; 2.737 
2021;2;feb-21;SANTA FE;Balnearios; 19 
2021;2;feb-21;SANTA FE;Bicicletas; 7.876 
2021;2;feb-21;SANTA FE;Calzado y Marroquinería; 29.777 
2021;2;feb-21;SANTA FE;Colchones; 2.228 
2021;2;feb-21;SANTA FE;Computadoras, notebooks y tabletas; 1.589 
2021;2;feb-21;SANTA FE;Electrodomésticos; 68.495 
2021;2;feb-21;SANTA FE;Equipamiento médico; 28 
2021;2;feb-21;SANTA FE;Indumentaria; 141.479 
2021;2;feb-21;SANTA FE;Instrumentos musicales; 91 
2021;2;feb-21;SANTA FE;Juguetes y Juegos de mesa; 7.462 
2021;2;feb-21;SANTA FE;Libros; 4.352 
2021;2;feb-21;SANTA FE;Máquinas y Herramientas; 7.163 
2021;2;feb-21;SANTA FE;Materiales para la construcción; 22.241 
2021;2;feb-21;SANTA FE;Medicamentos; 34 
2021;2;feb-21;SANTA FE;Motocicletas; 1.552 
2021;2;feb-21;SANTA FE;Muebles; 9.630 
2021;2;feb-21;SANTA FE;Neumáticos, accesorios y repuestos; 8.772 
2021;2;feb-21;SANTA FE;Perfumeria; 9.372 
2021;2;feb-21;SANTA FE;Servicios de cuidado personal; 58 
2021;2;feb-21;SANTA FE;Servicios de organizacion de eventos y exposiciones comerciales; 7 
2021;2;feb-21;SANTA FE;Servicios de preparacion para el deporte; 1.038 
2021;2;feb-21;SANTA FE;Servicios tecnicos de electronica y electrodomesticos; 1.018 
2021;2;feb-21;SANTA FE;Sin clasificar; 1.252 
2021;2;feb-21;SANTA FE;Turismo; 2.935 
2021;2;feb-21;SANTIAGO DEL ESTERO;Alimentos, bebidas y productos de higiene personal y limpieza; 952 
2021;2;feb-21;SANTIAGO DEL ESTERO;Anteojos; 528 
2021;2;feb-21;SANTIAGO DEL ESTERO;Artefactos de iluminación; 111 
2021;2;feb-21;SANTIAGO DEL ESTERO;Artículos de Librería; 31 
2021;2;feb-21;SANTIAGO DEL ESTERO;Balnearios; 3 
2021;2;feb-21;SANTIAGO DEL ESTERO;Bicicletas; 868 
2021;2;feb-21;SANTIAGO DEL ESTERO;Calzado y Marroquinería; 2.787 
2021;2;feb-21;SANTIAGO DEL ESTERO;Colchones; 96 
2021;2;feb-21;SANTIAGO DEL ESTERO;Computadoras, notebooks y tabletas; 119 
2021;2;feb-21;SANTIAGO DEL ESTERO;Electrodomésticos; 2.152 
2021;2;feb-21;SANTIAGO DEL ESTERO;Indumentaria; 8.500 
2021;2;feb-21;SANTIAGO DEL ESTERO;Instrumentos musicales; 1 
2021;2;feb-21;SANTIAGO DEL ESTERO;Juguetes y Juegos de mesa; 287 
2021;2;feb-21;SANTIAGO DEL ESTERO;Libros; 1 
2021;2;feb-21;SANTIAGO DEL ESTERO;Máquinas y Herramientas; 73 
2021;2;feb-21;SANTIAGO DEL ESTERO;Materiales para la construcción; 3.005 
2021;2;feb-21;SANTIAGO DEL ESTERO;Medicamentos; 9 
2021;2;feb-21;SANTIAGO DEL ESTERO;Motocicletas; 14 
2021;2;feb-21;SANTIAGO DEL ESTERO;Muebles; 606 
2021;2;feb-21;SANTIAGO DEL ESTERO;Neumáticos, accesorios y repuestos; 340 
2021;2;feb-21;SANTIAGO DEL ESTERO;Perfumeria; 873 
2021;2;feb-21;SANTIAGO DEL ESTERO;Servicios de cuidado personal; 10 
2021;2;feb-21;SANTIAGO DEL ESTERO;Sin clasificar; 5 
2021;2;feb-21;SANTIAGO DEL ESTERO;Turismo; 292 
2021;2;feb-21;TIERRA DEL FUEGO;Alimentos, bebidas y productos de higiene personal y limpieza; 66 
2021;2;feb-21;TIERRA DEL FUEGO;Anteojos; 1.656 
2021;2;feb-21;TIERRA DEL FUEGO;Artefactos de iluminación; 502 
2021;2;feb-21;TIERRA DEL FUEGO;Artículos de Librería; 603 
2021;2;feb-21;TIERRA DEL FUEGO;Balnearios; 1 
2021;2;feb-21;TIERRA DEL FUEGO;Bicicletas; 757 
2021;2;feb-21;TIERRA DEL FUEGO;Calzado y Marroquinería; 1.549 
2021;2;feb-21;TIERRA DEL FUEGO;Colchones; 219 
2021;2;feb-21;TIERRA DEL FUEGO;Computadoras, notebooks y tabletas; 229 
2021;2;feb-21;TIERRA DEL FUEGO;Electrodomésticos; 2.612 
2021;2;feb-21;TIERRA DEL FUEGO;Indumentaria; 15.751 
2021;2;feb-21;TIERRA DEL FUEGO;Instrumentos musicales; 33 
2021;2;feb-21;TIERRA DEL FUEGO;Juguetes y Juegos de mesa; 649 
2021;2;feb-21;TIERRA DEL FUEGO;Libros; 113 
2021;2;feb-21;TIERRA DEL FUEGO;Máquinas y Herramientas; 150 
2021;2;feb-21;TIERRA DEL FUEGO;Materiales para la construcción; 3.008 
2021;2;feb-21;TIERRA DEL FUEGO;Medicamentos; 5 
2021;2;feb-21;TIERRA DEL FUEGO;Motocicletas; 73 
2021;2;feb-21;TIERRA DEL FUEGO;Muebles; 647 
2021;2;feb-21;TIERRA DEL FUEGO;Neumáticos, accesorios y repuestos; 195 
2021;2;feb-21;TIERRA DEL FUEGO;Perfumeria; 568 
2021;2;feb-21;TIERRA DEL FUEGO;Servicios de cuidado personal; 11 
2021;2;feb-21;TIERRA DEL FUEGO;Servicios de organizacion de eventos y exposiciones comerciales; 1 
2021;2;feb-21;TIERRA DEL FUEGO;Servicios de preparacion para el deporte; 64 
2021;2;feb-21;TIERRA DEL FUEGO;Servicios tecnicos de electronica y electrodomesticos; 79 
2021;2;feb-21;TIERRA DEL FUEGO;Sin clasificar; 54 
2021;2;feb-21;TIERRA DEL FUEGO;Turismo; 1.265 
2021;2;feb-21;TUCUMAN;Alimentos, bebidas y productos de higiene personal y limpieza; 6.856 
2021;2;feb-21;TUCUMAN;Anteojos; 2.620 
2021;2;feb-21;TUCUMAN;Artefactos de iluminación; 881 
2021;2;feb-21;TUCUMAN;Artículos de Librería; 116 
2021;2;feb-21;TUCUMAN;Balnearios; 3 
2021;2;feb-21;TUCUMAN;Bicicletas; 1.405 
2021;2;feb-21;TUCUMAN;Calzado y Marroquinería; 25.773 
2021;2;feb-21;TUCUMAN;Colchones; 681 
2021;2;feb-21;TUCUMAN;Computadoras, notebooks y tabletas; 105 
2021;2;feb-21;TUCUMAN;Electrodomésticos; 8.531 
2021;2;feb-21;TUCUMAN;Indumentaria; 53.095 
2021;2;feb-21;TUCUMAN;Instrumentos musicales; 13 
2021;2;feb-21;TUCUMAN;Juguetes y Juegos de mesa; 1.416 
2021;2;feb-21;TUCUMAN;Libros; 842 
2021;2;feb-21;TUCUMAN;Máquinas y Herramientas; 193 
2021;2;feb-21;TUCUMAN;Materiales para la construcción; 7.549 
2021;2;feb-21;TUCUMAN;Medicamentos; 28 
2021;2;feb-21;TUCUMAN;Motocicletas; 257 
2021;2;feb-21;TUCUMAN;Muebles; 2.056 
2021;2;feb-21;TUCUMAN;Neumáticos, accesorios y repuestos; 1.248 
2021;2;feb-21;TUCUMAN;Perfumeria; 1.290 
2021;2;feb-21;TUCUMAN;Servicios de cuidado personal; 20 
2021;2;feb-21;TUCUMAN;Servicios de preparacion para el deporte; 34 
2021;2;feb-21;TUCUMAN;Servicios tecnicos de electronica y electrodomesticos; 98 
2021;2;feb-21;TUCUMAN;Sin clasificar; 145 
2021;2;feb-21;TUCUMAN;Turismo; 187 
2021;3;mar-21;BUENOS AIRES;Alimentos, bebidas y productos de higiene personal y limpieza; 43.558 
2021;3;mar-21;BUENOS AIRES;Anteojos; 32.369 
2021;3;mar-21;BUENOS AIRES;Artefactos de iluminación; 19.042 
2021;3;mar-21;BUENOS AIRES;Artículos de Librería; 11.139 
2021;3;mar-21;BUENOS AIRES;Balnearios; 732 
2021;3;mar-21;BUENOS AIRES;Bicicletas; 19.087 
2021;3;mar-21;BUENOS AIRES;Calzado y Marroquinería; 148.225 
2021;3;mar-21;BUENOS AIRES;Colchones; 15.495 
2021;3;mar-21;BUENOS AIRES;Computadoras, notebooks y tabletas; 3.488 
2021;3;mar-21;BUENOS AIRES;Electrodomésticos; 281.854 
2021;3;mar-21;BUENOS AIRES;Equipamiento médico; 139 
2021;3;mar-21;BUENOS AIRES;Indumentaria; 930.441 
2021;3;mar-21;BUENOS AIRES;Instrumentos musicales; 752 
2021;3;mar-21;BUENOS AIRES;Juguetes y Juegos de mesa; 44.074 
2021;3;mar-21;BUENOS AIRES;Libros; 24.914 
2021;3;mar-21;BUENOS AIRES;Máquinas y Herramientas; 8.173 
2021;3;mar-21;BUENOS AIRES;Materiales para la construcción; 125.614 
2021;3;mar-21;BUENOS AIRES;Medicamentos; 1.734 
2021;3;mar-21;BUENOS AIRES;Motocicletas; 4.589 
2021;3;mar-21;BUENOS AIRES;Muebles; 41.161 
2021;3;mar-21;BUENOS AIRES;Neumáticos, accesorios y repuestos; 41.520 
2021;3;mar-21;BUENOS AIRES;Perfumeria; 34.892 
2021;3;mar-21;BUENOS AIRES;Servicios de cuidado personal; 694 
2021;3;mar-21;BUENOS AIRES;Servicios de organizacion de eventos y exposiciones comerciales; 54 
2021;3;mar-21;BUENOS AIRES;Servicios de preparacion para el deporte; 2.585 
2021;3;mar-21;BUENOS AIRES;Servicios educativos; 5 
2021;3;mar-21;BUENOS AIRES;Servicios tecnicos de electronica y electrodomesticos; 1.053 
2021;3;mar-21;BUENOS AIRES;Sin clasificar; 4.612 
2021;3;mar-21;BUENOS AIRES;Turismo; 13.595 
2021;3;mar-21;CATAMARCA;Alimentos, bebidas y productos de higiene personal y limpieza; 1.037 
2021;3;mar-21;CATAMARCA;Anteojos; 91 
2021;3;mar-21;CATAMARCA;Artefactos de iluminación; 8 
2021;3;mar-21;CATAMARCA;Artículos de Librería; 73 
2021;3;mar-21;CATAMARCA;Balnearios; 1 
2021;3;mar-21;CATAMARCA;Bicicletas; 274 
2021;3;mar-21;CATAMARCA;Calzado y Marroquinería; 1.282 
2021;3;mar-21;CATAMARCA;Colchones; 41 
2021;3;mar-21;CATAMARCA;Computadoras, notebooks y tabletas; 25 
2021;3;mar-21;CATAMARCA;Electrodomésticos; 2.067 
2021;3;mar-21;CATAMARCA;Indumentaria; 3.233 
2021;3;mar-21;CATAMARCA;Instrumentos musicales; 15 
2021;3;mar-21;CATAMARCA;Juguetes y Juegos de mesa; 207 
2021;3;mar-21;CATAMARCA;Libros; 4 
2021;3;mar-21;CATAMARCA;Máquinas y Herramientas; 5 
2021;3;mar-21;CATAMARCA;Materiales para la construcción; 435 
2021;3;mar-21;CATAMARCA;Medicamentos; 3 
2021;3;mar-21;CATAMARCA;Motocicletas; 4 
2021;3;mar-21;CATAMARCA;Muebles; 184 
2021;3;mar-21;CATAMARCA;Neumáticos, accesorios y repuestos; 82 
2021;3;mar-21;CATAMARCA;Perfumeria; 114 
2021;3;mar-21;CATAMARCA;Sin clasificar; 106 
2021;3;mar-21;CATAMARCA;Turismo; 3 
2021;3;mar-21;CHACO;Alimentos, bebidas y productos de higiene personal y limpieza; 72 
2021;3;mar-21;CHACO;Anteojos; 1.020 
2021;3;mar-21;CHACO;Artefactos de iluminación; 59 
2021;3;mar-21;CHACO;Artículos de Librería; 593 
2021;3;mar-21;CHACO;Bicicletas; 904 
2021;3;mar-21;CHACO;Calzado y Marroquinería; 3.079 
2021;3;mar-21;CHACO;Colchones; 150 
2021;3;mar-21;CHACO;Computadoras, notebooks y tabletas; 92 
2021;3;mar-21;CHACO;Electrodomésticos; 14.918 
2021;3;mar-21;CHACO;Equipamiento médico; 4 
2021;3;mar-21;CHACO;Indumentaria; 17.046 
2021;3;mar-21;CHACO;Instrumentos musicales; 3 
2021;3;mar-21;CHACO;Juguetes y Juegos de mesa; 589 
2021;3;mar-21;CHACO;Libros; 295 
2021;3;mar-21;CHACO;Máquinas y Herramientas; 56 
2021;3;mar-21;CHACO;Materiales para la construcción; 3.116 
2021;3;mar-21;CHACO;Medicamentos; 2 
2021;3;mar-21;CHACO;Motocicletas; 203 
2021;3;mar-21;CHACO;Muebles; 1.349 
2021;3;mar-21;CHACO;Neumáticos, accesorios y repuestos; 291 
2021;3;mar-21;CHACO;Perfumeria; 572 
2021;3;mar-21;CHACO;Servicios de cuidado personal; 4 
2021;3;mar-21;CHACO;Servicios de organizacion de eventos y exposiciones comerciales; 2 
2021;3;mar-21;CHACO;Servicios tecnicos de electronica y electrodomesticos; 67 
2021;3;mar-21;CHACO;Sin clasificar; 173 
2021;3;mar-21;CHACO;Turismo; 92 
2021;3;mar-21;CHUBUT;Alimentos, bebidas y productos de higiene personal y limpieza; 343 
2021;3;mar-21;CHUBUT;Anteojos; 1.210 
2021;3;mar-21;CHUBUT;Artefactos de iluminación; 242 
2021;3;mar-21;CHUBUT;Artículos de Librería; 363 
2021;3;mar-21;CHUBUT;Balnearios; 14 
2021;3;mar-21;CHUBUT;Bicicletas; 883 
2021;3;mar-21;CHUBUT;Calzado y Marroquinería; 6.382 
2021;3;mar-21;CHUBUT;Colchones; 82 
2021;3;mar-21;CHUBUT;Computadoras, notebooks y tabletas; 107 
2021;3;mar-21;CHUBUT;Electrodomésticos; 6.281 
2021;3;mar-21;CHUBUT;Indumentaria; 22.717 
2021;3;mar-21;CHUBUT;Instrumentos musicales; 14 
2021;3;mar-21;CHUBUT;Juguetes y Juegos de mesa; 1.727 
2021;3;mar-21;CHUBUT;Libros; 396 
2021;3;mar-21;CHUBUT;Máquinas y Herramientas; 105 
2021;3;mar-21;CHUBUT;Materiales para la construcción; 5.702 
2021;3;mar-21;CHUBUT;Medicamentos; 60 
2021;3;mar-21;CHUBUT;Motocicletas; 30 
2021;3;mar-21;CHUBUT;Muebles; 977 
2021;3;mar-21;CHUBUT;Neumáticos, accesorios y repuestos; 1.261 
2021;3;mar-21;CHUBUT;Perfumeria; 399 
2021;3;mar-21;CHUBUT;Servicios de cuidado personal; 14 
2021;3;mar-21;CHUBUT;Servicios de organizacion de eventos y exposiciones comerciales; 1 
2021;3;mar-21;CHUBUT;Servicios de preparacion para el deporte; 43 
2021;3;mar-21;CHUBUT;Servicios tecnicos de electronica y electrodomesticos; 46 
2021;3;mar-21;CHUBUT;Sin clasificar; 12 
2021;3;mar-21;CHUBUT;Turismo; 209 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Alimentos, bebidas y productos de higiene personal y limpieza; 24.812 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Anteojos; 23.054 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Artefactos de iluminación; 9.490 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Artículos de Librería; 9.597 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Balnearios; 278 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Bicicletas; 8.542 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Calzado y Marroquinería; 122.443 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Colchones; 13.973 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Computadoras, notebooks y tabletas; 7.162 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Electrodomésticos; 638.389 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Equipamiento médico; 418 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Indumentaria; 633.476 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Instrumentos musicales; 830 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Juguetes y Juegos de mesa; 24.288 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Libros; 35.074 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Máquinas y Herramientas; 1.477 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Materiales para la construcción; 49.173 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Medicamentos; 862 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Motocicletas; 4.506 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Muebles; 23.603 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Neumáticos, accesorios y repuestos; 13.758 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Perfumeria; 39.049 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios de cuidado personal; 633 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios de organizacion de eventos y exposiciones comerciales; 24 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios de preparacion para el deporte; 27.368 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios educativos; 393 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios tecnicos de electronica y electrodomesticos; 5.568 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Sin clasificar; 102.178 
2021;3;mar-21;CIUDAD AUTONOMA DE BUENOS AIRES;Turismo; 65.664 
2021;3;mar-21;CORDOBA;Alimentos, bebidas y productos de higiene personal y limpieza; 12.688 
2021;3;mar-21;CORDOBA;Anteojos; 9.751 
2021;3;mar-21;CORDOBA;Artefactos de iluminación; 2.079 
2021;3;mar-21;CORDOBA;Artículos de Librería; 5.118 
2021;3;mar-21;CORDOBA;Balnearios; 36 
2021;3;mar-21;CORDOBA;Bicicletas; 11.199 
2021;3;mar-21;CORDOBA;Calzado y Marroquinería; 63.644 
2021;3;mar-21;CORDOBA;Colchones; 4.956 
2021;3;mar-21;CORDOBA;Computadoras, notebooks y tabletas; 2.361 
2021;3;mar-21;CORDOBA;Electrodomésticos; 73.093 
2021;3;mar-21;CORDOBA;Equipamiento médico; 368 
2021;3;mar-21;CORDOBA;Indumentaria; 178.191 
2021;3;mar-21;CORDOBA;Instrumentos musicales; 421 
2021;3;mar-21;CORDOBA;Juguetes y Juegos de mesa; 7.141 
2021;3;mar-21;CORDOBA;Libros; 4.011 
2021;3;mar-21;CORDOBA;Máquinas y Herramientas; 2.499 
2021;3;mar-21;CORDOBA;Materiales para la construcción; 29.928 
2021;3;mar-21;CORDOBA;Medicamentos; 46 
2021;3;mar-21;CORDOBA;Motocicletas; 3.968 
2021;3;mar-21;CORDOBA;Muebles; 12.586 
2021;3;mar-21;CORDOBA;Neumáticos, accesorios y repuestos; 9.242 
2021;3;mar-21;CORDOBA;Perfumeria; 7.545 
2021;3;mar-21;CORDOBA;Servicios de cuidado personal; 64 
2021;3;mar-21;CORDOBA;Servicios de organizacion de eventos y exposiciones comerciales; 23 
2021;3;mar-21;CORDOBA;Servicios de preparacion para el deporte; 1.287 
2021;3;mar-21;CORDOBA;Servicios educativos; 1 
2021;3;mar-21;CORDOBA;Servicios tecnicos de electronica y electrodomesticos; 908 
2021;3;mar-21;CORDOBA;Sin clasificar; 846 
2021;3;mar-21;CORDOBA;Turismo; 3.483 
2021;3;mar-21;CORRIENTES;Alimentos, bebidas y productos de higiene personal y limpieza; 2.657 
2021;3;mar-21;CORRIENTES;Anteojos; 2.100 
2021;3;mar-21;CORRIENTES;Artefactos de iluminación; 478 
2021;3;mar-21;CORRIENTES;Artículos de Librería; 352 
2021;3;mar-21;CORRIENTES;Balnearios; 11 
2021;3;mar-21;CORRIENTES;Bicicletas; 711 
2021;3;mar-21;CORRIENTES;Calzado y Marroquinería; 3.900 
2021;3;mar-21;CORRIENTES;Colchones; 201 
2021;3;mar-21;CORRIENTES;Computadoras, notebooks y tabletas; 98 
2021;3;mar-21;CORRIENTES;Electrodomésticos; 24.657 
2021;3;mar-21;CORRIENTES;Equipamiento médico; 2 
2021;3;mar-21;CORRIENTES;Indumentaria; 16.986 
2021;3;mar-21;CORRIENTES;Instrumentos musicales; 2 
2021;3;mar-21;CORRIENTES;Juguetes y Juegos de mesa; 181 
2021;3;mar-21;CORRIENTES;Libros; 403 
2021;3;mar-21;CORRIENTES;Máquinas y Herramientas; 84 
2021;3;mar-21;CORRIENTES;Materiales para la construcción; 1.775 
2021;3;mar-21;CORRIENTES;Medicamentos; 3 
2021;3;mar-21;CORRIENTES;Motocicletas; 91 
2021;3;mar-21;CORRIENTES;Muebles; 913 
2021;3;mar-21;CORRIENTES;Neumáticos, accesorios y repuestos; 449 
2021;3;mar-21;CORRIENTES;Perfumeria; 466 
2021;3;mar-21;CORRIENTES;Servicios de cuidado personal; 16 
2021;3;mar-21;CORRIENTES;Servicios de preparacion para el deporte; 1 
2021;3;mar-21;CORRIENTES;Servicios tecnicos de electronica y electrodomesticos; 53 
2021;3;mar-21;CORRIENTES;Sin clasificar; 12 
2021;3;mar-21;CORRIENTES;Turismo; 141 
2021;3;mar-21;ENTRE RIOS;Alimentos, bebidas y productos de higiene personal y limpieza; 5.538 
2021;3;mar-21;ENTRE RIOS;Anteojos; 2.135 
2021;3;mar-21;ENTRE RIOS;Artefactos de iluminación; 587 
2021;3;mar-21;ENTRE RIOS;Artículos de Librería; 759 
2021;3;mar-21;ENTRE RIOS;Balnearios; 2 
2021;3;mar-21;ENTRE RIOS;Bicicletas; 3.095 
2021;3;mar-21;ENTRE RIOS;Calzado y Marroquinería; 11.066 
2021;3;mar-21;ENTRE RIOS;Colchones; 291 
2021;3;mar-21;ENTRE RIOS;Computadoras, notebooks y tabletas; 375 
2021;3;mar-21;ENTRE RIOS;Electrodomésticos; 14.899 
2021;3;mar-21;ENTRE RIOS;Indumentaria; 29.722 
2021;3;mar-21;ENTRE RIOS;Instrumentos musicales; 96 
2021;3;mar-21;ENTRE RIOS;Juguetes y Juegos de mesa; 1.360 
2021;3;mar-21;ENTRE RIOS;Libros; 221 
2021;3;mar-21;ENTRE RIOS;Máquinas y Herramientas; 507 
2021;3;mar-21;ENTRE RIOS;Materiales para la construcción; 8.324 
2021;3;mar-21;ENTRE RIOS;Medicamentos; 14 
2021;3;mar-21;ENTRE RIOS;Motocicletas; 64 
2021;3;mar-21;ENTRE RIOS;Muebles; 3.007 
2021;3;mar-21;ENTRE RIOS;Neumáticos, accesorios y repuestos; 838 
2021;3;mar-21;ENTRE RIOS;Perfumeria; 1.724 
2021;3;mar-21;ENTRE RIOS;Servicios de cuidado personal; 10 
2021;3;mar-21;ENTRE RIOS;Servicios de preparacion para el deporte; 4 
2021;3;mar-21;ENTRE RIOS;Servicios tecnicos de electronica y electrodomesticos; 162 
2021;3;mar-21;ENTRE RIOS;Sin clasificar; 84 
2021;3;mar-21;ENTRE RIOS;Turismo; 15.270 
2021;3;mar-21;FORMOSA;Alimentos, bebidas y productos de higiene personal y limpieza; 74 
2021;3;mar-21;FORMOSA;Anteojos; 184 
2021;3;mar-21;FORMOSA;Artefactos de iluminación; 31 
2021;3;mar-21;FORMOSA;Artículos de Librería; 65 
2021;3;mar-21;FORMOSA;Bicicletas; 53 
2021;3;mar-21;FORMOSA;Calzado y Marroquinería; 503 
2021;3;mar-21;FORMOSA;Colchones; 45 
2021;3;mar-21;FORMOSA;Computadoras, notebooks y tabletas; 18 
2021;3;mar-21;FORMOSA;Electrodomésticos; 3.989 
2021;3;mar-21;FORMOSA;Indumentaria; 3.050 
2021;3;mar-21;FORMOSA;Juguetes y Juegos de mesa; 108 
2021;3;mar-21;FORMOSA;Libros; 30 
2021;3;mar-21;FORMOSA;Máquinas y Herramientas; 3 
2021;3;mar-21;FORMOSA;Materiales para la construcción; 404 
2021;3;mar-21;FORMOSA;Medicamentos; 10 
2021;3;mar-21;FORMOSA;Motocicletas; 45 
2021;3;mar-21;FORMOSA;Muebles; 187 
2021;3;mar-21;FORMOSA;Neumáticos, accesorios y repuestos; 213 
2021;3;mar-21;FORMOSA;Perfumeria; 135 
2021;3;mar-21;FORMOSA;Servicios tecnicos de electronica y electrodomesticos; 3 
2021;3;mar-21;FORMOSA;Sin clasificar; 7 
2021;3;mar-21;FORMOSA;Talleres de reparacion de vehiculos automotores y bicicletas; 20 
2021;3;mar-21;FORMOSA;Turismo; 2 
2021;3;mar-21;JUJUY;Alimentos, bebidas y productos de higiene personal y limpieza; 5.594 
2021;3;mar-21;JUJUY;Anteojos; 1.044 
2021;3;mar-21;JUJUY;Artefactos de iluminación; 279 
2021;3;mar-21;JUJUY;Artículos de Librería; 1.171 
2021;3;mar-21;JUJUY;Balnearios; 1 
2021;3;mar-21;JUJUY;Bicicletas; 624 
2021;3;mar-21;JUJUY;Calzado y Marroquinería; 5.165 
2021;3;mar-21;JUJUY;Colchones; 39 
2021;3;mar-21;JUJUY;Computadoras, notebooks y tabletas; 34 
2021;3;mar-21;JUJUY;Electrodomésticos; 5.780 
2021;3;mar-21;JUJUY;Indumentaria; 10.533 
2021;3;mar-21;JUJUY;Instrumentos musicales; 36 
2021;3;mar-21;JUJUY;Juguetes y Juegos de mesa; 167 
2021;3;mar-21;JUJUY;Libros; 448 
2021;3;mar-21;JUJUY;Máquinas y Herramientas; 101 
2021;3;mar-21;JUJUY;Materiales para la construcción; 1.745 
2021;3;mar-21;JUJUY;Medicamentos; 1 
2021;3;mar-21;JUJUY;Motocicletas; 40 
2021;3;mar-21;JUJUY;Muebles; 1.606 
2021;3;mar-21;JUJUY;Neumáticos, accesorios y repuestos; 330 
2021;3;mar-21;JUJUY;Perfumeria; 58 
2021;3;mar-21;JUJUY;Servicios de cuidado personal; 4 
2021;3;mar-21;JUJUY;Servicios tecnicos de electronica y electrodomesticos; 4 
2021;3;mar-21;JUJUY;Sin clasificar; 16 
2021;3;mar-21;JUJUY;Turismo; 1.058 
2021;3;mar-21;LA PAMPA;Alimentos, bebidas y productos de higiene personal y limpieza; 53 
2021;3;mar-21;LA PAMPA;Anteojos; 665 
2021;3;mar-21;LA PAMPA;Artefactos de iluminación; 34 
2021;3;mar-21;LA PAMPA;Artículos de Librería; 1.528 
2021;3;mar-21;LA PAMPA;Bicicletas; 1.086 
2021;3;mar-21;LA PAMPA;Calzado y Marroquinería; 2.826 
2021;3;mar-21;LA PAMPA;Colchones; 52 
2021;3;mar-21;LA PAMPA;Computadoras, notebooks y tabletas; 13 
2021;3;mar-21;LA PAMPA;Electrodomésticos; 4.392 
2021;3;mar-21;LA PAMPA;Indumentaria; 14.488 
2021;3;mar-21;LA PAMPA;Instrumentos musicales; 14 
2021;3;mar-21;LA PAMPA;Juguetes y Juegos de mesa; 144 
2021;3;mar-21;LA PAMPA;Libros; 3 
2021;3;mar-21;LA PAMPA;Máquinas y Herramientas; 13 
2021;3;mar-21;LA PAMPA;Materiales para la construcción; 2.328 
2021;3;mar-21;LA PAMPA;Medicamentos; 1 
2021;3;mar-21;LA PAMPA;Motocicletas; 16 
2021;3;mar-21;LA PAMPA;Muebles; 1.342 
2021;3;mar-21;LA PAMPA;Neumáticos, accesorios y repuestos; 189 
2021;3;mar-21;LA PAMPA;Perfumeria; 302 
2021;3;mar-21;LA PAMPA;Servicios de cuidado personal; 1 
2021;3;mar-21;LA PAMPA;Servicios tecnicos de electronica y electrodomesticos; 5 
2021;3;mar-21;LA PAMPA;Sin clasificar; 43 
2021;3;mar-21;LA PAMPA;Turismo; 208 
2021;3;mar-21;LA RIOJA;Alimentos, bebidas y productos de higiene personal y limpieza; 523 
2021;3;mar-21;LA RIOJA;Anteojos; 199 
2021;3;mar-21;LA RIOJA;Artefactos de iluminación; 99 
